Date,AVG_RTN,CSAD_AVG,CSSD_AVG,SHSZ300,up_avg,down_avg,up1_avg,down1_avg,up5_avg,down5_avg,up10_avg,down10_avg,shsz300_up,shsz300_down
2018/4/11,0.004061191,0.010409731,0.014359646,0.008477005,1,0,0,0,0,0,0,0,1,0
2018/4/12,-0.014971359,0.013474761,0.018447391,-0.01646871,0,1,0,0,0,0,0,0,0,1
2018/4/13,-0.000999428,0.010468884,0.014127788,-0.004645908,0,1,0,0,0,0,0,0,0,1
2018/4/16,-0.010469032,0.013986766,0.017794637,-0.017379739,0,1,0,0,0,0,0,0,0,1
2018/4/17,-0.025916623,0.020707429,0.027168867,-0.017159875,0,1,0,0,0,0,0,1,0,1
2018/4/18,0.017207736,0.020786771,0.029048029,0.009131719,1,0,0,0,0,0,0,0,1,0
2018/4/19,0.009395308,0.018206251,0.023861947,0.011275694,1,0,0,0,0,0,0,0,1,0
2018/4/20,-0.023482754,0.014616802,0.018514172,-0.016234009,0,1,0,0,0,0,0,0,0,1
2018/4/23,-0.006192304,0.018233793,0.025858099,-0.001812378,0,1,0,0,0,0,0,0,0,1
2018/4/24,0.024895887,0.013508253,0.018993709,0.015148977,1,0,0,0,0,0,0,0,1,0
2018/4/25,-0.005759863,0.011164961,0.01630997,-0.001821281,0,1,0,0,0,0,0,0,0,1
2018/4/26,-0.025723808,0.018327573,0.025900908,-0.019794835,0,1,0,0,0,0,0,1,0,1
2018/4/27,0.004814742,0.012449036,0.017839754,0.000730782,1,0,0,0,0,0,0,0,1,0
2018/5/2,-0.002573437,0.017884384,0.027853206,-0.002136589,0,1,0,0,0,0,0,0,0,1
2018/5/3,0.007562663,0.016047835,0.023286651,0.009153132,1,0,0,0,0,0,0,0,1,0
2018/5/4,0.001783815,0.014390363,0.021644044,-0.006278861,1,0,0,0,0,0,0,0,0,1
2018/5/7,0.032050914,0.023058624,0.029390023,0.01501961,1,0,0,0,0,0,1,0,1,0
2018/5/8,0.003826102,0.012694786,0.022478085,0.010924066,1,0,0,0,0,0,0,0,1,0
2018/5/9,0.000271217,0.009971002,0.017349072,-0.000518686,1,0,0,0,0,0,0,0,0,1
2018/5/10,0.004609411,0.012377786,0.019115615,0.007599557,1,0,0,0,0,0,0,0,1,0
2018/5/11,0.01002876,0.023596683,0.030045422,-0.002825795,1,0,0,0,0,0,0,0,0,1
2018/5/14,0.001813988,0.017272154,0.022976888,0.008564123,1,0,0,0,0,0,0,0,1,0
2018/5/15,0.008595076,0.013314901,0.018196711,-0.006343642,1,0,0,0,0,0,0,0,0,1
2018/5/16,-0.007683908,0.014209857,0.022127901,-0.002955246,0,1,0,0,0,0,0,0,0,1
2018/5/17,-0.010583961,0.012555965,0.016342745,-0.006733058,0,1,0,0,0,0,0,0,0,1
2018/5/18,0.005202405,0.013906498,0.019240029,0.007316706,1,0,0,0,0,0,0,0,1,0
2018/5/21,0.010912274,0.011830129,0.017768882,0.002393629,1,0,0,0,0,0,0,0,1,0
2018/5/22,-0.000368421,0.009661251,0.013196715,-0.001290798,0,1,0,0,0,0,0,0,0,1
2018/5/23,-0.015146174,0.017079231,0.022662816,-0.017244715,0,1,0,0,0,0,0,0,0,1
2018/5/24,-0.003220755,0.013219872,0.018910708,-0.005109721,0,1,0,0,0,0,0,0,0,1
2018/5/25,-0.0236618,0.016560964,0.02015331,-0.001067389,0,1,0,0,0,0,0,0,0,1
2018/5/28,-0.001962537,0.015667391,0.02297098,0.001957283,0,1,0,0,0,0,0,0,1,0
2018/5/29,-0.009375828,0.014656225,0.018271483,-0.011169953,0,1,0,0,0,0,0,0,0,1
2018/5/30,-0.036541718,0.016249102,0.021536442,-0.017697159,0,1,0,0,0,0,0,1,0,1
2018/5/31,0.003414981,0.0091693,0.014569626,0.019044572,1,0,0,0,0,0,0,0,1,0
2018/6/1,-0.011690849,0.018598841,0.026424281,-0.009953659,0,1,0,0,0,0,0,0,0,1
2018/6/4,-0.038877984,0.035233852,0.04096003,0.012522709,0,1,0,0,0,1,0,1,1,0
2018/6/5,0.018373551,0.028874471,0.041896598,0.008925828,1,0,0,0,0,0,0,0,1,0
2018/6/6,0.006460827,0.022242304,0.031322071,-0.000730665,1,0,0,0,0,0,0,0,0,1
2018/6/7,0.001168108,0.012580378,0.0210995,5.15E-05,1,0,0,0,0,0,0,0,1,0
2018/6/8,-0.008846097,0.014395198,0.01738517,-0.016117226,0,1,0,0,0,0,0,0,0,1
2018/6/11,-0.007853712,0.016180926,0.025343908,0.002159572,0,1,0,0,0,0,0,0,1,0
2018/6/12,0.004976447,0.018070129,0.025032955,0.011978838,1,0,0,0,0,0,0,0,1,0
2018/6/13,-0.016505684,0.016084692,0.024676826,-0.012660184,0,1,0,0,0,0,0,0,0,1
2018/6/14,0.001074352,0.016346294,0.024280302,-0.001743151,1,0,0,0,0,0,0,0,0,1
2018/6/15,-0.020181159,0.019883295,0.027447958,-0.009321043,0,1,0,0,0,0,0,0,0,1
2018/6/19,-0.065519678,0.034212666,0.042298421,-0.043535099,0,1,0,0,0,1,0,1,0,1
2018/6/20,0.017320773,0.022467399,0.032059259,0.001402546,1,0,0,0,0,0,0,0,1,0
2018/6/21,-0.027228086,0.023607443,0.032074245,-0.014416143,0,1,0,0,0,0,0,1,0,1
2018/6/22,0.026593122,0.022736868,0.030307337,0.003428046,1,0,0,0,0,0,1,0,1,0
2018/6/25,2.52E-05,0.014951568,0.019062753,-0.020898856,1,0,0,0,0,0,0,0,0,1
2018/6/26,0.014380439,0.01480932,0.020743361,-0.011113309,1,0,0,0,0,0,0,0,0,1
2018/6/27,-0.002711483,0.016127258,0.023489995,-0.021559909,0,1,0,0,0,0,0,0,0,1
2018/6/28,-0.016278381,0.016306161,0.023527683,-0.01675666,0,1,0,0,0,0,0,0,0,1
2018/6/29,0.026468974,0.015160782,0.020700178,0.025844691,1,0,0,0,0,0,1,0,1,0
2018/7/2,-0.022234562,0.014922466,0.0206137,-0.040443307,0,1,0,0,0,0,0,0,0,1
2018/7/3,0.008443716,0.015315772,0.019319154,0.009855859,1,0,0,0,0,0,0,0,1,0
2018/7/4,-0.024746116,0.020778576,0.028971619,-0.014425228,0,1,0,0,0,0,0,1,0,1
2018/7/5,-0.023749792,0.019420993,0.024413085,-0.007559453,0,1,0,0,0,0,0,0,0,1
2018/7/6,0.007944709,0.015585657,0.0201037,0.007275724,1,0,0,0,0,0,0,0,1,0
2018/7/9,0.023420279,0.015653297,0.023914347,0.031142299,1,0,0,0,0,0,0,0,1,0
2018/7/10,0.006946992,0.015668936,0.022724219,-0.005373343,1,0,0,0,0,0,0,0,0,1
2018/7/11,-0.009709255,0.023205999,0.031754716,-0.017496922,0,1,0,0,0,0,0,0,0,1
2018/7/12,0.02664134,0.014203783,0.020762893,0.024335441,1,0,0,0,0,0,1,0,1,0
2018/7/13,0.000370666,0.011574992,0.017997351,-0.008262855,1,0,0,0,0,0,0,0,0,1
2018/7/16,-0.004762386,0.015010392,0.020214957,0.001736409,0,1,0,0,0,0,0,0,1,0
2018/7/17,0.00926847,0.016620039,0.023566318,-0.009179122,1,0,0,0,0,0,0,0,0,1
2018/7/18,-0.009811893,0.015225962,0.018397901,-0.017672001,0,1,0,0,0,0,0,0,0,1
2018/7/19,-0.007285583,0.017647497,0.026490812,-0.004799874,0,1,0,0,0,0,0,0,0,1
2018/7/20,0.016991475,0.013142993,0.018741317,0.023160077,1,0,0,0,0,0,0,0,1,0
2018/7/23,0.009867766,0.011088577,0.016522982,0.005870463,1,0,0,0,0,0,0,0,1,0
2018/7/24,0.015978376,0.015184777,0.020831223,0.016746742,1,0,0,0,0,0,0,0,1,0
2018/7/25,-0.008332813,0.018293098,0.027085717,0.002154677,0,1,0,0,0,0,0,0,1,0
2018/7/26,-0.009179803,0.015196091,0.018944143,-0.015075404,0,1,0,0,0,0,0,0,0,1
2018/7/27,-0.004056331,0.013129836,0.016483656,-0.007328308,0,1,0,0,0,0,0,0,0,1
2018/7/30,-0.007431375,0.015106679,0.019571921,-0.002011615,0,1,0,0,0,0,0,0,0,1
2018/7/31,-0.009599,0.016916568,0.024546101,-0.000264079,0,1,0,0,0,0,0,0,0,1
2018/8/1,-0.01472696,0.013749497,0.017844758,-0.02137953,0,1,0,0,0,0,0,0,0,1
2018/8/2,-0.024314885,0.01567852,0.019970835,-0.02421902,0,1,0,0,0,0,0,1,0,1
2018/8/3,-0.011743595,0.017403598,0.023459481,-0.017559306,0,1,0,0,0,0,0,0,0,1
2018/8/6,-0.035468887,0.028771676,0.033826258,-0.01399318,0,1,0,0,0,0,0,1,0,1
2018/8/7,0.020728269,0.017300194,0.027227237,0.031634328,1,0,0,0,0,0,0,0,1,0
2018/8/8,-0.017662436,0.020221503,0.027333034,-0.016838048,0,1,0,0,0,0,0,0,0,1
2018/8/9,0.021774596,0.013973382,0.022479948,0.026890329,1,0,0,0,0,0,0,0,1,0
2018/8/10,0.003527083,0.008684336,0.013654804,-0.002313976,1,0,0,0,0,0,0,0,0,1
2018/8/13,0.003544353,0.013783058,0.019761842,-0.010352133,1,0,0,0,0,0,0,0,0,1
2018/8/14,-0.003450699,0.011373975,0.018755064,-0.004675935,0,1,0,0,0,0,0,0,0,1
2018/8/15,-0.024674777,0.014098428,0.022758484,-0.029856247,0,1,0,0,0,0,0,1,0,1
2018/8/16,-0.011457234,0.014171242,0.022573482,0.002913109,0,1,0,0,0,0,0,0,1,0
2018/8/17,-0.01688083,0.015772147,0.024329608,-0.013754153,0,1,0,0,0,0,0,0,0,1
2018/8/20,0.009969639,0.01291466,0.018588354,0.014379744,1,0,0,0,0,0,0,0,1,0
2018/8/21,0.01029637,0.010246709,0.016891329,0.018673185,1,0,0,0,0,0,0,0,1,0
2018/8/22,-0.017558383,0.017447703,0.025427864,-0.004774115,0,1,0,0,0,0,0,0,0,1
2018/8/23,0.011048388,0.015347163,0.022340722,-0.004820481,1,0,0,0,0,0,0,0,0,1
2018/8/24,-0.007374698,0.01190652,0.015282604,0.013511439,0,1,0,0,0,0,0,0,1,0
2018/8/27,0.021604504,0.010157202,0.01357077,0.023976699,1,0,0,0,0,0,0,0,1,0
2018/8/28,0.007524783,0.010192026,0.012848372,0.000127823,1,0,0,0,0,0,0,0,1,0
2018/8/29,-0.012766804,0.010631505,0.012929085,-0.007436265,0,1,0,0,0,0,0,0,0,1
2018/8/30,-0.01483576,0.011011544,0.01358672,-0.012490146,0,1,0,0,0,0,0,0,0,1
2018/8/31,-0.01213152,0.01422891,0.020876532,-0.003516316,0,1,0,0,0,0,0,0,0,1
2018/9/3,0.00335974,0.015692084,0.02058307,-0.002360918,1,0,0,0,0,0,0,0,0,1
2018/9/4,0.007993797,0.012205765,0.01719837,0.009179877,1,0,0,0,0,0,0,0,1,0
2018/9/5,-0.015794624,0.014208792,0.018744513,-0.017520689,0,1,0,0,0,0,0,0,0,1
2018/9/6,-0.006878539,0.010573153,0.013969923,-0.010923934,0,1,0,0,0,0,0,0,0,1
2018/9/7,0.000967908,0.009248048,0.014878252,0.001462584,1,0,0,0,0,0,0,0,1,0
2018/9/10,-0.023857682,0.016718045,0.022113356,-0.015146409,0,1,0,0,0,0,0,1,0,1
2018/9/11,0.004146182,0.008308919,0.010678853,-0.004971684,1,0,0,0,0,0,0,0,0,1
2018/9/12,0.012030986,0.013382306,0.018469236,-0.005089339,1,0,0,0,0,0,0,0,0,1
2018/9/13,0.00523554,0.009942205,0.018820436,0.012376788,1,0,0,0,0,0,0,0,1,0
2018/9/14,0.000686257,0.015339073,0.025668158,-8.60E-05,1,0,0,0,0,0,0,0,0,1
2018/9/17,-0.020384601,0.017084445,0.023185319,-0.01218497,0,1,0,0,0,0,0,0,0,1
2018/9/18,0.018200326,0.011772771,0.014892663,0.019855806,1,0,0,0,0,0,0,0,1,0
2018/9/19,0.007973236,0.00866998,0.01258387,0.016183215,1,0,0,0,0,0,0,0,1,0
2018/9/20,0.003698766,0.011569237,0.015002022,-0.000375985,1,0,0,0,0,0,0,0,0,1
2018/9/21,0.017236252,0.013840208,0.02001473,0.028658338,1,0,0,0,0,0,0,0,1,0
2018/9/25,-0.005045346,0.008162491,0.010164391,-0.010405817,0,1,0,0,0,0,0,0,0,1
2018/9/26,0.006671448,0.01131629,0.016293905,0.008907878,1,0,0,0,0,0,0,0,1,0
2018/9/27,-0.018802014,0.014071524,0.018840502,-0.004568929,0,1,0,0,0,0,0,0,0,1
2018/9/28,0.010961051,0.01197384,0.017262066,0.013392264,1,0,0,0,0,0,0,0,1,0
2018/10/8,-0.042447265,0.020028913,0.026218372,-0.052908488,0,1,0,0,0,1,0,1,0,1
2018/10/9,-0.007705229,0.017496761,0.026134082,0.000469406,0,1,0,0,0,0,0,0,1,0
2018/10/10,-0.00959143,0.016711392,0.026131424,-0.00237578,0,1,0,0,0,0,0,0,0,1
2018/10/11,-0.080753845,0.023068792,0.028320767,-0.044199369,0,1,0,0,0,1,0,1,0,1
2018/10/12,-0.014575696,0.02420435,0.030482019,0.010132797,0,1,0,0,0,0,0,0,1,0
2018/10/15,-0.01217469,0.020020175,0.02872218,-0.013310298,0,1,0,0,0,0,0,0,0,1
2018/10/16,-0.02382832,0.017419782,0.024100949,-0.007444956,0,1,0,0,0,0,0,0,0,1
2018/10/17,0.004404564,0.016413221,0.027368955,0.003299963,1,0,0,0,0,0,0,0,1,0
2018/10/18,-0.028059645,0.018242656,0.027404564,-0.025455185,0,1,0,0,0,0,0,1,0,1
2018/10/19,0.024499576,0.013762854,0.020590609,0.030493372,1,0,0,0,0,0,0,0,1,0
2018/10/22,0.051481567,0.010234744,0.015437303,0.039696119,1,0,0,0,1,0,1,0,1,0
2018/10/23,-0.025577356,0.016006584,0.023461943,-0.025619205,0,1,0,0,0,0,0,1,0,1
2018/10/24,0.00635754,0.011864017,0.016382101,0.000692374,1,0,0,0,0,0,0,0,1,0
2018/10/25,-0.007268262,0.015362775,0.021599291,0.001207968,0,1,0,0,0,0,0,0,1,0
2018/10/26,0.003385932,0.010776609,0.017088555,-0.005715461,1,0,0,0,0,0,0,0,0,1
2018/10/29,-0.018090386,0.020278501,0.028872855,-0.033605056,0,1,0,0,0,0,0,0,0,1
2018/10/30,0.012205023,0.015250222,0.024477615,0.010011956,1,0,0,0,0,0,0,0,1,0
2018/10/31,0.016849415,0.014893588,0.023408693,0.012689808,1,0,0,0,0,0,0,0,1,0
2018/11/1,0.002664535,0.012596498,0.021460547,0.014829387,1,0,0,0,0,0,0,0,1,0
2018/11/2,0.036128582,0.021658213,0.03174819,0.039762888,1,0,0,0,1,0,1,0,1,0
2018/11/5,0.028222419,0.025729218,0.031899663,-0.013417757,1,0,0,0,0,0,1,0,0,1
2018/11/6,-0.001068316,0.021971385,0.032336379,-0.005141305,0,1,0,0,0,0,0,0,0,1
2018/11/7,0.003833846,0.021923132,0.030915965,-0.006642986,1,0,0,0,0,0,0,0,0,1
2018/11/8,-0.010306105,0.016267853,0.025134476,-0.00490395,0,1,0,0,0,0,0,0,0,1
2018/11/9,-0.005173967,0.01179102,0.018672237,-0.017463646,0,1,0,0,0,0,0,0,0,1
2018/11/12,0.03406168,0.019995775,0.028424702,0.010854148,1,0,0,0,0,0,1,0,1,0
2018/11/13,0.018676252,0.01717146,0.023041145,0.011100879,1,0,0,0,0,0,0,0,1,0
2018/11/14,-0.004083207,0.01174819,0.01904161,-0.009265315,0,1,0,0,0,0,0,0,0,1
2018/11/15,0.014398954,0.012146494,0.01975831,0.013252376,1,0,0,0,0,0,0,0,1,0
2018/11/16,0.010077636,0.014062512,0.021804507,0.004866823,1,0,0,0,0,0,0,0,1,0
2018/11/19,0.000200459,0.013676488,0.020120053,0.010695867,1,0,0,0,0,0,0,0,1,0
2018/11/20,-0.028958491,0.011338224,0.015051194,-0.023931688,0,1,0,0,0,0,0,1,0,1
2018/11/21,0.011513869,0.015938634,0.022303492,0.005190159,1,0,0,0,0,0,0,0,1,0
2018/11/22,-0.003563601,0.011562693,0.015576137,-0.004453498,0,1,0,0,0,0,0,0,0,1
2018/11/23,-0.046201617,0.015979305,0.02045991,-0.02469767,0,1,0,0,0,1,0,1,0,1
2018/11/26,0.001200947,0.015141776,0.02144193,0.000398465,1,0,0,0,0,0,0,0,1,0
2018/11/27,0.013696311,0.01282233,0.018721896,-0.002844024,1,0,0,0,0,0,0,0,0,1
2018/11/28,0.032065189,0.022551097,0.028249983,0.012885436,1,0,0,0,0,0,1,0,1,0
2018/11/29,-0.02009566,0.01368063,0.016605707,-0.011487118,0,1,0,0,0,0,0,0,0,1
2018/11/30,0.018303796,0.015308662,0.020324921,0.008773834,1,0,0,0,0,0,0,0,1,0
2018/12/3,0.02628221,0.010704029,0.01400733,0.038376181,1,0,0,0,0,0,1,0,1,0
2018/12/4,0.001228825,0.011913689,0.015221858,0.008834252,1,0,0,0,0,0,0,0,1,0
2018/12/5,0.00759806,0.019699078,0.025268943,-0.007709524,1,0,0,0,0,0,0,0,0,1
2018/12/6,-0.010573429,0.014283203,0.019135327,-0.025648954,0,1,0,0,0,0,0,0,0,1
2018/12/7,0.001802182,0.010972682,0.016012331,0.001185653,1,0,0,0,0,0,0,0,1,0
2018/12/10,-0.013831406,0.014748673,0.019551646,-0.017160102,0,1,0,0,0,0,0,0,0,1
2018/12/11,0.005464102,0.010140026,0.013935484,0.006657679,1,0,0,0,0,0,0,0,1,0
2018/12/12,0.007488571,0.012231888,0.016326823,0.006240185,1,0,0,0,0,0,0,0,1,0
2018/12/13,0.005911657,0.009870773,0.012595012,0.015114955,1,0,0,0,0,0,0,0,1,0
2018/12/14,-0.028593803,0.011688946,0.016124433,-0.020601391,0,1,0,0,0,0,0,1,0,1
2018/12/17,-0.002384527,0.013802866,0.017415185,1.66E-05,0,1,0,0,0,0,0,0,1,0
2018/12/18,-0.000962627,0.011743826,0.01572852,-0.010115915,0,1,0,0,0,0,0,0,0,1
2018/12/19,-0.020644545,0.010616718,0.014199783,-0.011429432,0,1,0,0,0,0,0,0,0,1
2018/12/20,0.004504889,0.009356664,0.014351092,-0.006828217,1,0,0,0,0,0,0,0,0,1
2018/12/21,-0.009543787,0.012915643,0.017489365,-0.01556168,0,1,0,0,0,0,0,0,0,1
2018/12/24,0.008897266,0.01271254,0.017457125,0.003973677,1,0,0,0,0,0,0,0,1,0
2018/12/25,-0.015110195,0.013832421,0.01833547,-0.005182009,0,1,0,0,0,0,0,0,0,1
2018/12/26,-0.00870381,0.01314319,0.018149512,-0.004805251,0,1,0,0,0,0,0,0,0,1
2018/12/27,-0.011208349,0.013164252,0.017993653,-0.001069265,0,1,0,0,0,0,0,0,0,1
2018/12/28,0.003220814,0.013005756,0.018074676,0.004983226,1,0,0,0,0,0,0,0,1,0
2019/1/2,-0.002921468,0.013789729,0.020322268,-0.011408493,0,1,0,0,0,0,0,0,0,1
2019/1/3,-0.006642048,0.017709514,0.023709852,-0.003023299,0,1,0,0,0,0,0,0,0,1
2019/1/4,0.028459565,0.013746216,0.020428428,0.024039472,1,0,0,0,0,0,1,0,1,0
2019/1/7,0.023063556,0.014706004,0.020268025,0.008748765,1,0,0,0,0,0,0,0,1,0
2019/1/8,0.003295578,0.02066719,0.027460978,-0.00248398,1,0,0,0,0,0,0,0,0,1
2019/1/9,-0.010014436,0.016000973,0.021419179,0.01519567,0,1,0,0,0,0,0,0,1,0
2019/1/10,0.010163538,0.01991346,0.025406713,0.002453613,1,0,0,0,0,0,0,0,1,0
2019/1/11,0.002749723,0.014218094,0.021389192,0.010971862,1,0,0,0,0,0,0,0,1,0
2019/1/14,-0.007053632,0.014308548,0.021535041,-0.009558884,0,1,0,0,0,0,0,0,0,1
2019/1/15,0.014790521,0.014152543,0.019272905,0.02048473,1,0,0,0,0,0,0,0,1,0
2019/1/16,-0.004924091,0.011250508,0.014969466,0.00072944,0,1,0,0,0,0,0,0,1,0
2019/1/17,-0.010869393,0.012707313,0.01641156,-0.008287478,0,1,0,0,0,0,0,0,0,1
2019/1/18,0.011382061,0.011946876,0.017240936,0.017693531,1,0,0,0,0,0,0,0,1,0
2019/1/21,0.007441041,0.014809742,0.022942435,0.002638776,1,0,0,0,0,0,0,0,1,0
2019/1/22,-0.009816364,0.016293082,0.026626571,-0.014799177,0,1,0,0,0,0,0,0,0,1
2019/1/23,0.00940968,0.015382562,0.021906034,0.001632463,1,0,0,0,0,0,0,0,1,0
2019/1/24,0.014006956,0.019793846,0.026053204,0.006114418,1,0,0,0,0,0,0,0,1,0
2019/1/25,0.008322352,0.021276896,0.028772495,0.013993877,1,0,0,0,0,0,0,0,1,0
2019/1/28,0.003899658,0.021457441,0.030605531,0.000301736,1,0,0,0,0,0,0,0,1,0
2019/1/29,-0.013304848,0.023312841,0.035189311,0.005021307,0,1,0,0,0,0,0,0,1,0
2019/1/30,-0.000218605,0.0246966,0.036253771,-0.005572956,0,1,0,0,0,0,0,0,0,1
2019/1/31,-0.013624092,0.018971394,0.030131823,0.012808012,0,1,0,0,0,0,0,0,1,0
2019/2/1,0.041645806,0.018655897,0.023771677,0.00757333,1,0,0,0,1,0,1,0,1,0
2019/2/11,0.034336448,0.016395737,0.023839413,0.011010331,1,0,0,0,0,0,1,0,1,0
2019/2/12,0.001742715,0.011593416,0.016291391,0.009933247,1,0,0,0,0,0,0,0,1,0
2019/2/13,0.011829405,0.013101738,0.016880068,0.021822991,1,0,0,0,0,0,0,0,1,0
2019/2/14,0.014373651,0.019855289,0.025509465,-0.000240249,1,0,0,0,0,0,0,0,0,1
2019/2/15,-0.003790771,0.021266552,0.052433637,-0.018969275,0,1,0,0,0,0,0,0,0,1
2019/2/18,0.033953051,0.012653792,0.017704921,0.032502482,1,0,0,0,0,0,1,0,1,0
2019/2/19,-0.00153327,0.021658064,0.031522985,-0.000570072,0,1,0,0,0,0,0,0,0,1
2019/2/20,0.008562397,0.019359573,0.027868994,0.00918377,1,0,0,0,0,0,0,0,1,0
2019/2/21,-0.005713913,0.015499506,0.022630062,-0.002912872,0,1,0,0,0,0,0,0,0,1
2019/2/22,0.022384624,0.021727533,0.028250027,0.023442394,1,0,0,0,0,0,0,0,1,0
2019/2/25,0.058661475,0.0221715,0.027580065,0.061475598,1,0,1,0,1,0,1,0,1,0
2019/2/26,-0.002543329,0.029152262,0.039192707,-0.013695328,0,1,0,0,0,0,0,0,0,1
2019/2/27,-0.023069712,0.021578197,0.032194648,0.000230345,0,1,0,0,0,0,0,0,1,0
2019/2/28,0.006581182,0.014238887,0.021135943,-0.003427246,1,0,0,0,0,0,0,0,0,1
2019/3/1,0.017969508,0.018458637,0.023402764,0.019764081,1,0,0,0,0,0,0,0,1,0
2019/3/4,0.014316693,0.014610168,0.020942205,0.01166433,1,0,0,0,0,0,0,0,1,0
2019/3/5,0.020181367,0.020857632,0.028122304,0.005713148,1,0,0,0,0,0,0,0,1,0
2019/3/6,0.015208856,0.02179226,0.027316499,0.007759689,1,0,0,0,0,0,0,0,1,0
2019/3/7,0.010592707,0.026764259,0.034485819,-0.010756075,1,0,0,0,0,0,0,0,0,1
2019/3/8,-0.045408906,0.024862527,0.033018811,-0.04152314,0,1,0,0,0,1,0,1,0,1
2019/3/11,0.055941441,0.020647519,0.02493479,0.018879522,1,0,0,0,1,0,1,0,1,0
2019/3/12,0.017845301,0.020063288,0.025760572,0.009436977,1,0,0,0,0,0,0,0,1,0
2019/3/13,-0.014925152,0.024729997,0.032354396,-0.008107945,0,1,0,0,0,0,0,0,0,1
2019/3/14,-0.017252478,0.023639201,0.031037079,-0.009279853,0,1,0,0,0,0,0,0,0,1
2019/3/15,0.012169606,0.019388291,0.027094405,0.013898593,1,0,0,0,0,0,0,0,1,0
2019/3/18,0.015969468,0.015893771,0.022916918,0.028163702,1,0,0,0,0,0,0,0,1,0
2019/3/19,0.0006002,0.015153667,0.021345357,-0.004449307,1,0,0,0,0,0,0,0,0,1
2019/3/20,-0.00473266,0.02120982,0.029903317,0.002980941,0,1,0,0,0,0,0,0,1,0
2019/3/21,0.007434302,0.013081893,0.020991824,-0.000189223,1,0,0,0,0,0,0,0,0,1
2019/3/22,-0.002830633,0.015303052,0.024663882,-0.003757279,0,1,0,0,0,0,0,0,0,1
2019/3/25,-0.005099161,0.026156276,0.034932521,-0.022720224,0,1,0,0,0,0,0,0,0,1
2019/3/26,-0.029384784,0.021111635,0.029234607,-0.012327742,0,1,0,0,0,0,0,1,0,1
2019/3/27,-0.004383851,0.015961214,0.025170218,0.009843552,0,1,0,0,0,0,0,0,1,0
2019/3/28,-0.012626922,0.017370176,0.022832253,-0.005780644,0,1,0,0,0,0,0,0,0,1
2019/3/29,0.02425142,0.014972766,0.021825024,0.041881055,1,0,0,0,0,0,0,0,1,0
2019/4/1,0.041669495,0.017498702,0.023168519,0.025985197,1,0,0,0,1,0,1,0,1,0
2019/4/2,0.008457604,0.022837861,0.029753288,-0.002421935,1,0,0,0,0,0,0,0,0,1
2019/4/3,-0.001288348,0.014681457,0.023748701,0.014499878,0,1,0,0,0,0,0,0,1,0
2019/4/4,-9.65E-05,0.014297127,0.019381267,0.009035547,0,1,0,0,0,0,0,0,1,0
2019/4/8,-0.007624777,0.024723297,0.034746135,-0.001113012,0,1,0,0,0,0,0,0,0,1
2019/4/9,0.002147325,0.022554363,0.032269229,0.005176055,1,0,0,0,0,0,0,0,1,0
2019/4/10,-0.001782955,0.018621625,0.029343698,0.001912338,0,1,0,0,0,0,0,0,1,0
2019/4/11,-0.015047151,0.018811837,0.027316757,-0.022331611,0,1,0,0,0,0,0,0,0,1
2019/4/12,0.002099433,0.021254417,0.032308784,2.05E-05,1,0,0,0,0,0,0,0,1,0
2019/4/15,-0.009216579,0.015488089,0.020693738,-0.003958978,0,1,0,0,0,0,0,0,0,1
2019/4/16,0.016690439,0.014405182,0.021949188,0.026836702,1,0,0,0,0,0,0,0,1,0
2019/4/17,0.028608819,0.021808215,0.026564969,0.003937068,1,0,0,0,0,0,1,0,1,0
2019/4/18,-0.010440021,0.02068327,0.029146431,-0.00683604,0,1,0,0,0,0,0,0,0,1
2019/4/19,0.008430932,0.016238363,0.023627269,0.012547583,1,0,0,0,0,0,0,0,1,0
2019/4/22,-0.009171154,0.02124345,0.029207266,-0.024456961,0,1,0,0,0,0,0,0,0,1
2019/4/23,-0.018469203,0.019084703,0.028871751,-0.003711123,0,1,0,0,0,0,0,0,0,1
2019/4/24,0.010465717,0.017692646,0.028027479,0.003348998,1,0,0,0,0,0,0,0,1,0
2019/4/25,-0.035465703,0.021968908,0.032748615,-0.025295838,0,1,0,0,0,0,0,1,0,1
2019/4/26,-0.01843714,0.028150162,0.038380769,-0.011429571,0,1,0,0,0,0,0,0,0,1
2019/4/29,-0.036824866,0.027566679,0.035044105,0.002245218,0,1,0,0,0,1,0,1,1,0
2019/4/30,-0.001416711,0.020957731,0.030860037,0.003132741,0,1,0,0,0,0,0,0,1,0
2019/5/6,-0.073583747,0.021596229,0.02569422,-0.064606701,0,1,0,0,0,1,0,1,0,1
2019/5/7,0.011354152,0.018318839,0.024612656,0.007919997,1,0,0,0,0,0,0,0,1,0
2019/5/8,-0.009138273,0.012742554,0.016597807,-0.015289412,0,1,0,0,0,0,0,0,0,1
2019/5/9,-0.005520074,0.014251892,0.022522473,-0.025202116,0,1,0,0,0,0,0,0,0,1
2019/5/10,0.0314622,0.009947546,0.014943572,0.036176741,1,0,0,0,0,0,1,0,1,0
2019/5/13,-0.014003886,0.015045236,0.022755191,-0.024595735,0,1,0,0,0,0,0,0,0,1
2019/5/14,-0.007326834,0.012875476,0.016865461,-0.006097952,0,1,0,0,0,0,0,0,0,1
2019/5/15,0.028960797,0.01828967,0.024181065,0.022201701,1,0,0,0,0,0,1,0,1,0
2019/5/16,0.014796613,0.024038537,0.033562946,0.003397172,1,0,0,0,0,0,0,0,1,0
